"CustomerID","Recency","Frequency","Monetary","First_Purchase","Last_Purchase","R_Score","F_Score","M_Score","RFM_Score","RFM_Category","Segment"
12625,212.122222222222,2,2683.82,2011-01-24 13:27:00,2011-05-12 09:54:00,1,3,5,9,"135","Needing Attention"
12626,23.8638888888889,9,6620.48,2011-01-17 11:01:00,2011-11-16 16:06:00,4,5,5,14,"455","Champions"
12627,11.0298611111111,7,4478.53,2011-07-22 13:59:00,2011-11-29 12:07:00,5,5,5,15,"555","Champions"
12628,4.98263888888889,3,786.46,2011-10-06 09:28:00,2011-12-05 13:15:00,5,4,3,12,"543","Loyal Customers"
12630,10.0847222222222,2,1270.88,2011-10-27 10:41:00,2011-11-30 10:48:00,5,3,4,12,"534","Loyal Customers"
12631,57.95625,1,640.5,2011-10-13 13:53:00,2011-10-13 13:53:00,3,2,3,8,"323","Potential Loyalists"
12633,59.0486111111111,4,2163.98,2011-02-25 08:44:00,2011-10-12 11:40:00,3,4,5,12,"345","Potential Loyalists"
12635,90.0736111111111,2,1689.18,2011-07-08 08:43:00,2011-09-11 11:04:00,2,3,4,9,"234","Needing Attention"
12637,67.9611111111111,8,6021.9,2011-01-20 10:47:00,2011-10-03 13:46:00,3,5,5,13,"355","Champions"
12638,33.9854166666667,1,671.69,2011-11-06 13:11:00,2011-11-06 13:11:00,3,2,3,8,"323","Potential Loyalists"
12639,239.001388888889,1,486.1,2011-04-15 12:48:00,2011-04-15 12:48:00,1,2,2,5,"122","At Risk"
12640,24.0402777777778,3,1174.58,2011-09-19 12:01:00,2011-11-16 11:52:00,4,4,4,12,"444","Loyal Customers"
12641,115.975,1,185.9,2011-08-16 13:26:00,2011-08-16 13:26:00,2,2,1,5,"221","Hibernating"
12642,25.9076388888889,3,1013.26,2011-08-24 09:23:00,2011-11-14 15:03:00,4,4,4,12,"444","Loyal Customers"
12643,128.995833333333,6,3344.64,2011-01-11 11:48:00,2011-08-03 12:56:00,2,5,5,12,"255","Needing Attention"
12644,130.095138888889,1,477.91,2011-08-02 10:33:00,2011-08-02 10:33:00,2,2,2,6,"222","At Risk"
12645,34.0083333333333,4,1775.18,2011-01-27 13:08:00,2011-11-06 12:38:00,3,4,4,11,"344","Potential Loyalists"
12646,5.10833333333333,2,1346.97,2011-10-21 12:52:00,2011-12-05 10:14:00,5,3,4,12,"534","Loyal Customers"
12647,22.9958333333333,12,3722.82,2010-12-05 14:02:00,2011-11-17 12:56:00,4,5,5,14,"455","Champions"
12648,155.038194444444,1,318.05,2011-07-08 11:55:00,2011-07-08 11:55:00,2,2,2,6,"222","At Risk"
12649,107.922916666667,3,623.51,2011-05-11 14:37:00,2011-08-24 14:41:00,2,4,3,9,"243","Needing Attention"
12650,3.84444444444444,1,314.44,2011-12-06 16:34:00,2011-12-06 16:34:00,5,2,2,9,"522","Potential Loyalists"
12651,335.002777777778,1,114,2011-01-09 12:46:00,2011-01-09 12:46:00,1,2,1,4,"121","Hibernating"
12652,331.909722222222,1,919.98,2011-01-12 15:00:00,2011-01-12 15:00:00,1,2,3,6,"123","At Risk"
12653,149.089583333333,2,2209.85,2011-02-16 10:53:00,2011-07-14 10:41:00,2,3,5,10,"235","Needing Attention"
12654,11.1111111111111,5,601.98,2011-02-17 13:16:00,2011-11-29 10:10:00,5,4,3,12,"543","Loyal Customers"
12656,17.9638888888889,5,4051.17,2011-04-20 09:20:00,2011-11-22 13:42:00,4,4,5,13,"445","Champions"
12657,11.8770833333333,4,1643.18,2011-09-22 11:40:00,2011-11-28 15:47:00,5,4,4,13,"544","Champions"
12658,19.1027777777778,1,686.05,2011-11-21 10:22:00,2011-11-21 10:22:00,4,2,3,9,"423","Potential Loyalists"
12659,30.0395833333333,1,91.68,2011-11-10 11:53:00,2011-11-10 11:53:00,4,2,1,7,"421","Others"
12660,11.975,1,245.1,2011-11-28 13:26:00,2011-11-28 13:26:00,5,2,1,8,"521","Others"
12662,1.03541666666667,11,3849.78,2010-12-01 13:04:00,2011-12-09 11:59:00,5,5,5,15,"555","Champions"
12664,8.82152777777778,9,4881.88,2011-01-21 11:42:00,2011-12-01 17:07:00,5,5,5,15,"555","Champions"
12665,325.177777777778,1,63,2011-01-19 08:34:00,2011-01-19 08:34:00,1,2,1,4,"121","Hibernating"
12667,58.8263888888889,1,620.13,2011-10-12 17:00:00,2011-10-12 17:00:00,3,2,3,8,"323","Potential Loyalists"
12668,12.0791666666667,4,3807.15,2010-12-19 12:46:00,2011-11-28 10:56:00,5,4,5,14,"545","Champions"
12669,151.122222222222,3,2744.03,2011-03-28 10:15:00,2011-07-12 09:54:00,2,4,5,11,"245","Needing Attention"
12670,10.89375,5,2996.05,2011-04-21 10:16:00,2011-11-29 15:23:00,5,4,5,14,"545","Champions"
12672,330.145833333333,1,225.9,2011-01-14 09:20:00,2011-01-14 09:20:00,1,2,1,4,"121","Hibernating"
12673,5.95486111111111,2,610.52,2011-01-17 11:46:00,2011-12-04 13:55:00,5,3,3,11,"533","Loyal Customers"
12674,39.0263888888889,4,1970.6,2011-05-16 09:10:00,2011-11-01 12:12:00,3,4,4,11,"344","Potential Loyalists"
12676,25.0173611111111,6,1331.39,2011-02-01 15:41:00,2011-11-15 12:25:00,4,5,4,13,"454","Champions"
12678,42.9902777777778,12,17628.46,2010-12-21 11:00:00,2011-10-28 13:04:00,3,5,5,13,"355","Champions"
12679,59.0138888888889,4,1113.02,2011-03-01 12:26:00,2011-10-12 12:30:00,3,4,4,11,"344","Potential Loyalists"
12680,1,4,862.81,2011-08-18 15:44:00,2011-12-09 12:50:00,5,4,3,12,"543","Loyal Customers"
12681,15.0534722222222,22,13787.54,2010-12-07 10:08:00,2011-11-25 11:33:00,4,5,5,14,"455","Champions"
12682,4.11805555555556,31,12288.22,2010-12-03 13:59:00,2011-12-06 10:00:00,5,5,5,15,"555","Champions"
12683,4.84652777777778,15,8476.57,2010-12-09 10:37:00,2011-12-05 16:31:00,5,5,5,15,"555","Champions"
12684,8.12291666666667,7,2283.63,2011-05-10 12:55:00,2011-12-02 09:53:00,5,5,5,15,"555","Champions"
12685,28.9611111111111,6,2863.08,2011-09-07 10:28:00,2011-11-11 13:46:00,4,5,5,14,"455","Champions"
12686,372.124305555556,1,89.14,2010-12-03 09:51:00,2010-12-03 09:51:00,1,2,1,4,"121","Hibernating"
12688,114.167361111111,1,4873.81,2011-08-18 08:49:00,2011-08-18 08:49:00,2,2,5,9,"225","At Risk"
12689,26.1798611111111,2,1247.61,2011-08-04 10:04:00,2011-11-14 08:31:00,4,3,4,11,"434","Loyal Customers"
12690,206.153472222222,1,389.01,2011-05-18 09:09:00,2011-05-18 09:09:00,1,2,2,5,"122","At Risk"
12691,28.8340277777778,6,1035.8,2010-12-17 14:46:00,2011-11-11 16:49:00,4,5,4,13,"454","Champions"
12693,127.790972222222,4,855.91,2011-01-24 12:58:00,2011-08-04 17:51:00,2,4,3,9,"243","Needing Attention"
12694,70.9888888888889,2,869.67,2011-06-09 17:48:00,2011-09-30 13:06:00,3,3,3,9,"333","Potential Loyalists"
12695,7.97777777777778,4,582.1,2011-05-13 13:15:00,2011-12-02 13:22:00,5,4,3,12,"543","Loyal Customers"
12697,29.16875,3,957.59,2011-06-23 15:44:00,2011-11-11 08:47:00,4,4,4,12,"444","Loyal Customers"
12700,8.08541666666667,4,4939.99,2011-05-08 16:10:00,2011-12-02 10:47:00,5,4,5,14,"545","Champions"
12701,80.0854166666667,2,797.71,2011-04-11 13:02:00,2011-09-21 10:47:00,2,3,3,8,"233","Needing Attention"
12702,20.0930555555556,1,219,2011-11-20 10:36:00,2011-11-20 10:36:00,4,2,1,7,"421","Others"
12703,71.7902777777778,1,283.55,2011-09-29 17:52:00,2011-09-29 17:52:00,3,2,2,7,"322","Potential Loyalists"
12704,7.98263888888889,8,2340.84,2011-06-23 10:20:00,2011-12-02 13:15:00,5,5,5,15,"555","Champions"
12705,15.98125,9,6868.29,2010-12-17 15:58:00,2011-11-24 13:17:00,4,5,5,14,"455","Champions"
12707,292.175,1,603.42,2011-02-21 08:38:00,2011-02-21 08:38:00,1,2,3,6,"123","At Risk"
12708,30.1236111111111,10,2712.91,2010-12-06 10:43:00,2011-11-10 09:52:00,4,5,5,14,"455","Champions"
12709,15.8833333333333,15,9736.52,2010-12-08 09:49:00,2011-11-24 15:38:00,4,5,5,14,"455","Champions"
12710,97.0347222222222,3,1149.02,2011-05-22 14:05:00,2011-09-04 12:00:00,2,4,4,10,"244","Needing Attention"
12712,29.1881944444444,13,4396.13,2010-12-03 14:30:00,2011-11-11 08:19:00,4,5,5,14,"455","Champions"
12713,1.02361111111111,1,848.55,2011-12-09 12:16:00,2011-12-09 12:16:00,5,2,3,10,"523","Potential Loyalists"
12714,9.87986111111111,5,4708.86,2011-02-18 10:53:00,2011-11-30 15:43:00,5,4,5,14,"545","Champions"
12715,106.894444444444,1,353.86,2011-08-25 15:22:00,2011-08-25 15:22:00,2,2,2,6,"222","At Risk"
12716,4.16319444444444,2,1053.49,2011-07-29 13:28:00,2011-12-06 08:55:00,5,3,4,12,"534","Loyal Customers"
12717,151.91875,2,1030.98,2011-04-08 10:32:00,2011-07-11 14:47:00,2,3,4,9,"234","Needing Attention"
12718,71.8416666666667,1,238.25,2011-09-29 16:38:00,2011-09-29 16:38:00,3,2,1,6,"321","Others"
12719,5.96180555555556,2,644.95,2011-10-05 14:50:00,2011-12-04 13:45:00,5,3,3,11,"533","Loyal Customers"
12720,3.19930555555556,25,5781.73,2010-12-05 15:21:00,2011-12-07 08:03:00,5,5,5,15,"555","Champions"
12721,32.0256944444444,6,2656.13,2010-12-20 11:38:00,2011-11-08 12:13:00,4,5,5,14,"455","Champions"
12722,85.9166666666667,4,997.63,2011-07-12 11:55:00,2011-09-15 14:50:00,2,4,4,10,"244","Needing Attention"
12723,4.10486111111111,5,725.07,2011-10-05 15:52:00,2011-12-06 10:19:00,5,4,3,12,"543","Loyal Customers"
12724,5.86666666666667,4,1031.41,2011-01-11 15:00:00,2011-12-04 16:02:00,5,4,4,13,"544","Champions"
12725,371.878472222222,1,427.8,2010-12-03 15:45:00,2010-12-03 15:45:00,1,2,2,5,"122","At Risk"
12726,28.96875,7,2609.1,2010-12-17 12:56:00,2011-11-11 13:35:00,4,5,5,14,"455","Champions"
12727,11.0444444444444,7,3980.7,2011-01-23 15:17:00,2011-11-29 11:46:00,5,5,5,15,"555","Champions"
12728,71.8881944444445,4,836.33,2011-01-11 13:31:00,2011-09-29 15:31:00,3,4,3,10,"343","Potential Loyalists"
12729,114.048611111111,1,453.01,2011-08-18 11:40:00,2011-08-18 11:40:00,2,2,2,6,"222","At Risk"
12731,24.0354166666667,12,18895.91,2010-12-10 10:56:00,2011-11-16 11:59:00,4,5,5,14,"455","Champions"
12732,180.053472222222,1,236.26,2011-06-13 11:33:00,2011-06-13 11:33:00,1,2,1,4,"121","Hibernating"
12733,234.854861111111,1,383.95,2011-04-19 16:19:00,2011-04-19 16:19:00,1,2,2,5,"122","At Risk"
12734,353.002083333333,1,110.4,2010-12-22 12:47:00,2010-12-22 12:47:00,1,2,1,4,"121","Hibernating"
12735,315.967361111111,2,779.57,2011-01-06 14:26:00,2011-01-28 13:37:00,1,3,3,7,"133","Needing Attention"
12736,333.203472222222,1,234,2011-01-11 07:57:00,2011-01-11 07:57:00,1,2,1,4,"121","Hibernating"
12738,372.765972222222,1,155.35,2010-12-02 18:27:00,2010-12-02 18:27:00,1,2,1,4,"121","Hibernating"
12739,78.9930555555556,2,1013.04,2011-09-01 17:45:00,2011-09-22 13:00:00,2,3,4,9,"234","Needing Attention"
12740,64.0875,1,427.6,2011-10-07 10:44:00,2011-10-07 10:44:00,3,2,2,7,"322","Potential Loyalists"
12743,134.853472222222,2,546.43,2011-07-28 16:06:00,2011-07-28 16:21:00,2,3,3,8,"233","Needing Attention"
12744,52.0638888888889,7,21279.29,2011-01-25 13:26:00,2011-10-19 11:18:00,3,5,5,13,"355","Champions"
12747,2.92777777777778,11,4196.01,2010-12-05 15:38:00,2011-12-07 14:34:00,5,5,5,15,"555","Champions"
12748,1.02083333333333,209,33719.73,2010-12-01 12:48:00,2011-12-09 12:20:00,5,5,5,15,"555","Champions"
12749,4.12083333333333,5,4090.88,2011-05-10 15:25:00,2011-12-06 09:56:00,5,4,5,14,"545","Champions"
12750,129.150694444444,1,275.88,2011-08-03 09:13:00,2011-08-03 09:13:00,2,2,2,6,"222","At Risk"
12752,81.9708333333333,1,4366.78,2011-09-19 13:32:00,2011-09-19 13:32:00,2,2,5,9,"225","At Risk"
12753,23.0819444444444,6,21429.39,2010-12-12 11:44:00,2011-11-17 10:52:00,4,5,5,14,"455","Champions"
12754,236.159722222222,3,3010.74,2011-02-04 10:31:00,2011-04-18 09:00:00,1,4,5,10,"145","Needing Attention"
12755,281.005555555556,2,3811.95,2010-12-09 10:44:00,2011-03-04 12:42:00,1,3,5,9,"135","Needing Attention"
12756,87.1381944444445,1,112.08,2011-09-14 09:31:00,2011-09-14 09:31:00,2,2,1,5,"221","Hibernating"
12757,16.0138888888889,13,7857.1,2011-05-12 19:01:00,2011-11-24 12:30:00,4,5,5,14,"455","Champions"
12758,117.102777777778,2,2791.59,2011-03-08 12:05:00,2011-08-15 10:22:00,2,3,5,10,"235","Needing Attention"
12759,52.9173611111111,3,1531.44,2011-03-09 08:09:00,2011-10-18 14:49:00,3,4,4,11,"344","Potential Loyalists"
12762,8.10208333333333,2,1898.52,2011-11-14 14:23:00,2011-12-02 10:23:00,5,3,4,12,"534","Loyal Customers"
12763,138.943055555556,2,494.08,2010-12-05 15:46:00,2011-07-24 14:12:00,2,3,3,8,"233","Needing Attention"
12764,317.104861111111,1,1693.88,2011-01-27 10:19:00,2011-01-27 10:19:00,1,2,4,7,"124","At Risk"
12766,4.16944444444444,7,6989.63,2010-12-08 13:53:00,2011-12-06 08:46:00,5,5,5,15,"555","Champions"
12769,239.100694444444,1,1143.6,2011-04-15 10:25:00,2011-04-15 10:25:00,1,2,4,7,"124","At Risk"
12770,211.136805555556,1,1351.45,2011-05-13 09:33:00,2011-05-13 09:33:00,1,2,4,7,"124","At Risk"
12772,60.1465277777778,1,892.47,2011-10-11 09:19:00,2011-10-11 09:19:00,3,2,3,8,"323","Potential Loyalists"
12775,17.8451388888889,5,1386.04,2011-02-01 13:45:00,2011-11-22 16:33:00,4,4,4,12,"444","Loyal Customers"
12778,20.0555555555556,6,822.23,2011-01-31 14:35:00,2011-11-20 11:30:00,4,5,3,12,"453","Loyal Customers"
12779,38.0465277777778,8,3981.36,2010-12-03 13:40:00,2011-11-02 11:43:00,3,5,5,13,"355","Champions"
12781,64.0923611111111,2,826.74,2011-02-28 08:43:00,2011-10-07 10:37:00,3,3,3,9,"333","Potential Loyalists"
12782,5.14861111111111,5,2330.92,2010-12-17 11:30:00,2011-12-05 09:16:00,5,4,5,14,"545","Champions"
12783,2.87083333333333,6,2225.91,2011-09-25 15:35:00,2011-12-07 15:56:00,5,5,5,15,"555","Champions"
12784,9.88333333333333,2,574.42,2011-11-24 12:53:00,2011-11-30 15:38:00,5,3,3,11,"533","Loyal Customers"
12785,364.959722222222,1,311.95,2010-12-10 13:48:00,2010-12-10 13:48:00,1,2,2,5,"122","At Risk"
12787,10.1708333333333,3,463.66,2011-05-31 09:36:00,2011-11-30 08:44:00,5,4,2,11,"542","Potential Loyalists"
12789,65.9694444444444,1,91.85,2011-10-05 13:34:00,2011-10-05 13:34:00,3,2,1,6,"321","Others"
12790,192.941666666667,1,324.92,2011-05-31 14:14:00,2011-05-31 14:14:00,1,2,2,5,"122","At Risk"
12791,374.057638888889,1,192.6,2010-12-01 11:27:00,2010-12-01 11:27:00,1,2,1,4,"121","Hibernating"
12792,257.051388888889,1,400.54,2011-03-28 11:36:00,2011-03-28 11:36:00,1,2,2,5,"122","At Risk"
12793,335.026388888889,2,545.48,2010-12-03 15:14:00,2011-01-09 12:12:00,1,3,3,7,"133","Needing Attention"
12794,53.9138888888889,2,860.41,2011-09-02 12:01:00,2011-10-17 14:54:00,3,3,3,9,"333","Potential Loyalists"
12795,19.0993055555556,1,430.48,2011-11-21 10:27:00,2011-11-21 10:27:00,4,2,2,8,"422","Potential Loyalists"
12797,366.079861111111,1,254.03,2010-12-09 10:55:00,2010-12-09 10:55:00,1,2,2,5,"122","At Risk"
12798,10.8736111111111,3,6977.04,2011-06-22 10:11:00,2011-11-29 15:52:00,5,4,5,14,"545","Champions"
12802,187.134722222222,1,427.58,2011-06-06 09:36:00,2011-06-06 09:36:00,1,2,2,5,"122","At Risk"
12808,37.1145833333333,3,483.65,2010-12-06 10:27:00,2011-11-03 10:05:00,3,4,2,9,"342","Potential Loyalists"
12809,178.082638888889,1,489.31,2011-06-15 10:51:00,2011-06-15 10:51:00,2,2,2,6,"222","At Risk"
12811,261.130555555556,3,514.85,2011-02-28 15:39:00,2011-03-24 09:42:00,1,4,3,8,"143","Needing Attention"
12812,45.1222222222222,1,229.64,2011-10-26 09:54:00,2011-10-26 09:54:00,3,2,1,6,"321","Others"
12814,102.027083333333,1,125.92,2011-08-30 12:11:00,2011-08-30 12:11:00,2,2,1,5,"221","Hibernating"
12815,148.103472222222,2,1063.46,2011-05-25 13:34:00,2011-07-15 10:21:00,2,3,4,9,"234","Needing Attention"
12816,96.00625,2,572.2,2011-06-16 13:24:00,2011-09-05 12:41:00,2,3,3,8,"233","Needing Attention"
12817,281.848611111111,1,166.04,2011-03-03 16:28:00,2011-03-03 16:28:00,1,2,1,4,"121","Hibernating"
12818,262.030555555556,1,1542.08,2011-03-23 12:06:00,2011-03-23 12:06:00,1,2,4,7,"124","At Risk"
12820,3.90138888888889,4,942.34,2011-01-17 12:34:00,2011-12-06 15:12:00,5,4,4,13,"544","Champions"
12821,214.874305555556,1,92.72,2011-05-09 15:51:00,2011-05-09 15:51:00,1,2,1,4,"121","Hibernating"
12822,71.1152777777778,2,948.88,2011-09-13 13:46:00,2011-09-30 10:04:00,3,3,4,10,"334","Potential Loyalists"
12823,75.21875,5,1759.5,2011-02-16 12:15:00,2011-09-26 07:35:00,2,4,4,10,"244","Needing Attention"
12824,60.0006944444444,1,397.12,2011-10-11 12:49:00,2011-10-11 12:49:00,3,2,2,7,"322","Potential Loyalists"
12826,3.10069444444444,7,1474.72,2010-12-09 15:21:00,2011-12-07 10:25:00,5,5,4,14,"554","Champions"
12827,6.02291666666667,3,430.15,2011-10-26 15:44:00,2011-12-04 12:17:00,5,4,2,11,"542","Potential Loyalists"
12828,3.17013888888889,6,1018.71,2011-08-01 16:16:00,2011-12-07 08:45:00,5,5,4,14,"554","Champions"
12829,337.067361111111,2,293,2010-12-14 14:54:00,2011-01-07 11:13:00,1,3,2,6,"132","At Risk"
12830,38.0388888888889,6,6814.64,2011-06-21 10:53:00,2011-11-02 11:54:00,3,5,5,13,"355","Champions"
12831,262.991666666667,1,215.05,2011-03-22 13:02:00,2011-03-22 13:02:00,1,2,1,4,"121","Hibernating"
12832,32.9722222222222,2,383.03,2011-09-02 13:48:00,2011-11-07 13:30:00,4,3,2,9,"432","Potential Loyalists"
12833,145.961111111111,1,417.38,2011-07-17 13:46:00,2011-07-17 13:46:00,2,2,2,6,"222","At Risk"
12834,283.125694444444,1,312.38,2011-03-02 09:49:00,2011-03-02 09:49:00,1,2,2,5,"122","At Risk"
12836,59.9027777777778,4,2612.86,2011-02-01 11:19:00,2011-10-11 15:10:00,3,4,5,12,"345","Potential Loyalists"
12837,173.863194444444,1,134.1,2011-06-19 16:07:00,2011-06-19 16:07:00,2,2,1,5,"221","Hibernating"
12838,34.0208333333333,2,683.13,2010-12-01 11:57:00,2011-11-06 12:20:00,3,3,3,9,"333","Potential Loyalists"
12839,3.01180555555556,14,5591.42,2010-12-07 15:48:00,2011-12-07 12:33:00,5,5,5,15,"555","Champions"
12840,144.139583333333,4,2726.77,2011-04-27 12:21:00,2011-07-19 09:29:00,2,4,5,11,"245","Needing Attention"
12841,5.06736111111111,25,4022.35,2010-12-03 10:43:00,2011-12-05 11:13:00,5,5,5,15,"555","Champions"
12842,70.8868055555556,2,1118.99,2011-02-04 12:36:00,2011-09-30 15:33:00,3,3,4,10,"334","Potential Loyalists"
12843,66.0284722222222,8,1702.26,2011-03-20 14:38:00,2011-10-05 12:09:00,3,5,4,12,"354","Potential Loyalists"
12844,29.9715277777778,2,325.96,2011-08-01 13:11:00,2011-11-10 13:31:00,4,3,2,9,"432","Potential Loyalists"
12845,267.969444444444,4,354.09,2011-02-22 14:10:00,2011-03-17 13:34:00,1,4,2,7,"142","At Risk"
12847,22.9819444444444,1,871.54,2011-11-17 13:16:00,2011-11-17 13:16:00,4,2,3,9,"423","Potential Loyalists"
12849,31.9645833333333,2,1050.89,2011-03-16 12:26:00,2011-11-08 13:41:00,4,3,4,11,"434","Loyal Customers"
12851,97.00625,1,135.18,2011-09-04 12:41:00,2011-09-04 12:41:00,2,2,1,5,"221","Hibernating"
12852,295.16875,1,311.55,2011-02-18 08:47:00,2011-02-18 08:47:00,1,2,2,5,"122","At Risk"
12853,135.05625,6,1957.1,2011-01-28 10:28:00,2011-07-28 11:29:00,2,5,4,11,"254","Needing Attention"
12854,79.0243055555556,3,1324.5,2011-01-25 13:35:00,2011-09-22 12:15:00,2,4,4,10,"244","Needing Attention"
12855,373.134027777778,1,38.1,2010-12-02 09:37:00,2010-12-02 09:37:00,1,2,1,4,"121","Hibernating"
12856,8.08194444444444,6,2179.93,2011-10-07 12:38:00,2011-12-02 10:52:00,5,5,5,15,"555","Champions"
12857,211.104166666667,2,1106.4,2011-02-10 12:32:00,2011-05-13 10:20:00,1,3,4,8,"134","Needing Attention"
12863,52.9409722222222,1,521.2,2011-10-18 14:15:00,2011-10-18 14:15:00,3,2,3,8,"323","Potential Loyalists"
12864,138.990972222222,1,147.12,2011-07-24 13:03:00,2011-07-24 13:03:00,2,2,1,5,"221","Hibernating"
12865,26.9298611111111,2,1568.23,2011-08-08 10:11:00,2011-11-13 14:31:00,4,3,4,11,"434","Loyal Customers"
12866,283.94375,1,559.12,2011-03-01 14:11:00,2011-03-01 14:11:00,1,2,3,6,"123","At Risk"
12867,26.8888888888889,7,4036.82,2010-12-14 16:39:00,2011-11-13 15:30:00,4,5,5,14,"455","Champions"
12868,186.088888888889,6,1607.06,2010-12-01 12:50:00,2011-06-07 10:42:00,1,5,4,10,"154","Needing Attention"
12871,84.9048611111111,2,380.64,2011-05-16 13:32:00,2011-09-16 15:07:00,2,3,2,7,"232","At Risk"
12872,327.081944444444,2,599.97,2010-12-09 14:44:00,2011-01-17 10:52:00,1,3,3,7,"133","Needing Attention"
12873,282.911111111111,1,374,2011-03-02 14:58:00,2011-03-02 14:58:00,1,2,2,5,"122","At Risk"
12875,143.888888888889,2,343.23,2010-12-12 12:03:00,2011-07-19 15:30:00,2,3,2,7,"232","At Risk"
12876,58.0166666666667,2,2218.02,2011-05-27 13:34:00,2011-10-13 12:26:00,3,3,5,11,"335","Potential Loyalists"
12877,4.09722222222222,12,1535.77,2010-12-16 12:23:00,2011-12-06 10:30:00,5,5,4,14,"554","Champions"
12878,236.988194444444,2,854.99,2011-03-18 14:02:00,2011-04-17 13:07:00,1,3,3,7,"133","Needing Attention"
12879,45.0180555555556,3,573.22,2011-09-09 12:11:00,2011-10-26 12:24:00,3,4,3,10,"343","Potential Loyalists"
12881,276.045833333333,1,298,2011-03-09 11:44:00,2011-03-09 11:44:00,1,2,2,5,"122","At Risk"
12882,9.85555555555556,2,1463.04,2011-11-06 11:22:00,2011-11-30 16:18:00,5,3,4,12,"534","Loyal Customers"
12883,25.1375,4,703.47,2011-09-11 15:18:00,2011-11-15 09:32:00,4,4,3,11,"443","Loyal Customers"
12884,88.9861111111111,1,309.05,2011-09-12 13:10:00,2011-09-12 13:10:00,2,2,2,6,"222","At Risk"
12885,63.9652777777778,3,1175.22,2011-08-08 11:45:00,2011-10-07 13:40:00,3,4,4,11,"344","Potential Loyalists"
12886,68.1118055555555,2,1378.4,2011-05-04 11:21:00,2011-10-03 10:09:00,3,3,4,10,"334","Potential Loyalists"
12888,214.866666666667,2,354.12,2011-03-29 14:31:00,2011-05-09 16:02:00,1,3,2,6,"132","At Risk"
12890,24.8083333333333,1,380.47,2011-11-15 17:26:00,2011-11-15 17:26:00,4,2,2,8,"422","Potential Loyalists"
12891,186.013194444444,3,331,2011-02-20 11:28:00,2011-06-07 12:31:00,1,4,2,7,"142","At Risk"
12893,31.0111111111111,1,188.14,2011-11-09 12:34:00,2011-11-09 12:34:00,4,2,1,7,"421","Others"
12895,42.9576388888889,2,372.8,2011-09-14 08:35:00,2011-10-28 13:51:00,3,3,2,8,"332","Potential Loyalists"
12897,205.025694444444,2,216.5,2011-02-11 11:40:00,2011-05-19 12:13:00,1,3,1,5,"131","Others"
12901,9.11319444444444,28,17654.54,2011-03-14 10:41:00,2011-12-01 10:07:00,5,5,5,15,"555","Champions"
12902,265.030555555556,1,138.68,2011-03-20 12:06:00,2011-03-20 12:06:00,1,2,1,4,"121","Hibernating"
12904,18.9277777777778,2,509.58,2011-06-20 13:18:00,2011-11-21 14:34:00,4,3,3,10,"433","Loyal Customers"
12906,12.1215277777778,5,2919.81,2011-09-22 15:03:00,2011-11-28 09:55:00,5,4,5,14,"545","Champions"
12908,176.882638888889,2,750,2011-01-31 12:37:00,2011-06-16 15:39:00,2,3,3,8,"233","Needing Attention"
12909,40.0048611111111,5,2178.67,2011-03-31 12:51:00,2011-10-31 12:43:00,3,4,5,12,"345","Potential Loyalists"
12910,23.9319444444444,8,3075.04,2011-04-12 10:01:00,2011-11-16 14:28:00,4,5,5,14,"455","Champions"
12912,3.16319444444444,5,1662.3,2011-10-30 11:35:00,2011-12-07 08:55:00,5,4,4,13,"544","Champions"
12913,5.02708333333333,5,2483.63,2010-12-06 16:36:00,2011-12-05 12:11:00,5,4,5,14,"545","Champions"
12915,149.052777777778,2,363.65,2010-12-02 12:33:00,2011-07-14 11:34:00,2,3,2,7,"232","At Risk"
12916,139.09375,4,3006.15,2011-01-23 10:43:00,2011-07-24 10:35:00,2,4,5,11,"245","Needing Attention"
